Recording	Participant	TOI	Interval	Bin	Bin_duration	Category	AOI	Category	Decision	Total_duration_of_fixations
Recording2	Participant 2	Cereals	1	12	1000	Meal	I would not buy		I would not buy	0
Recording2	Participant 2	Cereals	1	13	1000	Meal	I would not buy		I would not buy	0
Recording2	Participant 2	Cereals	1	14	530	Meal	I would not buy		I would not buy	0
Recording2	Participant 2	Cereals	1	1	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	2	1000	Meal	Ingredients	Ingredients		397
Recording2	Participant 2	Cereals	1	3	1000	Meal	Ingredients	Ingredients		932
Recording2	Participant 2	Cereals	1	4	1000	Meal	Ingredients	Ingredients		964
Recording2	Participant 2	Cereals	1	5	1000	Meal	Ingredients	Ingredients		948
Recording2	Participant 2	Cereals	1	6	1000	Meal	Ingredients	Ingredients		411
Recording2	Participant 2	Cereals	1	7	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	8	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	9	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	10	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	11	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	12	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	13	1000	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	14	530	Meal	Ingredients	Ingredients		0
Recording2	Participant 2	Cereals	1	1	1000	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	2	1000	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	3	1000	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	4	1000	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	5	1000	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	6	1000	Meal	Nutrition Label	Nutrition Label		397
Recording2	Participant 2	Cereals	1	7	1000	Meal	Nutrition Label	Nutrition Label		984
Recording2	Participant 2	Cereals	1	8	1000	Meal	Nutrition Label	Nutrition Label		948
Recording2	Participant 2	Cereals	1	9	1000	Meal	Nutrition Label	Nutrition Label		924
Recording2	Participant 2	Cereals	1	10	1000	Meal	Nutrition Label	Nutrition Label		940
Recording2	Participant 2	Cereals	1	11	1000	Meal	Nutrition Label	Nutrition Label		868
Recording2	Participant 2	Cereals	1	12	1000	Meal	Nutrition Label	Nutrition Label		1000
Recording2	Participant 2	Cereals	1	13	1000	Meal	Nutrition Label	Nutrition Label		347
Recording2	Participant 2	Cereals	1	14	530	Meal	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Cereals	1	1	1000	Meal	Picture	Picture		403
Recording2	Participant 2	Cereals	1	2	1000	Meal	Picture	Picture		180
Recording2	Participant 2	Cereals	1	3	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	4	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	5	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	6	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	7	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	8	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	9	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	10	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	11	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	12	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	13	1000	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	14	530	Meal	Picture	Picture		0
Recording2	Participant 2	Cereals	1	1	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	2	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	3	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	4	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	5	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	6	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	7	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	8	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	9	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	10	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	11	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	12	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	13	1000	Meal	Price	Price		0
Recording2	Participant 2	Cereals	1	14	530	Meal	Price	Price		0
Recording2	Participant 2	Chips	1	1	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chips	1	2	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chips	1	3	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chips	1	4	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chips	1	5	37	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chips	1	1	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chips	1	2	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chips	1	3	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chips	1	4	1000	Snack	I would not buy		I would not buy	424
Recording2	Participant 2	Chips	1	5	37	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chips	1	1	1000	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chips	1	2	1000	Snack	Ingredients	Ingredients		662
Recording2	Participant 2	Chips	1	3	1000	Snack	Ingredients	Ingredients		310
Recording2	Participant 2	Chips	1	4	1000	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chips	1	5	37	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chips	1	1	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chips	1	2	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chips	1	3	1000	Snack	Nutrition Label	Nutrition Label		482
Recording2	Participant 2	Chips	1	4	1000	Snack	Nutrition Label	Nutrition Label		458
Recording2	Participant 2	Chips	1	5	37	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chips	1	1	1000	Snack	Picture	Picture		404
Recording2	Participant 2	Chips	1	2	1000	Snack	Picture	Picture		250
Recording2	Participant 2	Chips	1	3	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chips	1	4	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chips	1	5	37	Snack	Picture	Picture		0
Recording2	Participant 2	Chips	1	1	1000	Snack	Price	Price		0
Recording2	Participant 2	Chips	1	2	1000	Snack	Price	Price		0
Recording2	Participant 2	Chips	1	3	1000	Snack	Price	Price		0
Recording2	Participant 2	Chips	1	4	1000	Snack	Price	Price		0
Recording2	Participant 2	Chips	1	5	37	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	I would buy		I would buy	156
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	I would buy		I would buy	0
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	I would not buy		I would not buy	156
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	I would not buy		I would not buy	668
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	Ingredients	Ingredients		244
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	Ingredients	Ingredients		654
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	Ingredients	Ingredients		948
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	Ingredients	Ingredients		884
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	Ingredients	Ingredients		518
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	Nutrition Label	Nutrition Label		148
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	Nutrition Label	Nutrition Label		958
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	Nutrition Label	Nutrition Label		908
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	Nutrition Label	Nutrition Label		202
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	Picture	Picture		202
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	Picture	Picture		336
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	Picture	Picture		0
Recording2	Participant 2	Chocolate bar	1	1	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	2	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	3	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	4	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	5	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	6	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	7	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	8	1000	Snack	Price	Price		0
Recording2	Participant 2	Chocolate bar	1	9	742	Snack	Price	Price		0
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	I would not buy		I would not buy	360
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	Ingredients	Ingredients		312
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	Ingredients	Ingredients		256
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	Picture	Picture		460
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	Picture	Picture		592
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	Picture	Picture		544
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	Picture	Picture		16
Recording2	Participant 2	Chocolate cookies	1	1	1000	Dessert	Price	Price		0
Recording2	Participant 2	Chocolate cookies	1	2	1000	Dessert	Price	Price		0
Recording2	Participant 2	Chocolate cookies	1	3	1000	Dessert	Price	Price		0
Recording2	Participant 2	Chocolate cookies	1	4	804	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	6	105	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	I would not buy		I would not buy	584
Recording2	Participant 2	Ice cream	1	6	105	Dessert	I would not buy		I would not buy	72
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	6	105	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	Nutrition Label	Nutrition Label		712
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	Nutrition Label	Nutrition Label		928
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	Nutrition Label	Nutrition Label		964
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	Nutrition Label	Nutrition Label		240
Recording2	Participant 2	Ice cream	1	6	105	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	Picture	Picture		376
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	Picture	Picture		196
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	Picture	Picture		0
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	Picture	Picture		0
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	Picture	Picture		0
Recording2	Participant 2	Ice cream	1	6	105	Dessert	Picture	Picture		0
Recording2	Participant 2	Ice cream	1	1	1000	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	2	1000	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	3	1000	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	4	1000	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	5	1000	Dessert	Price	Price		0
Recording2	Participant 2	Ice cream	1	6	105	Dessert	Price	Price		0
Recording2	Participant 2	Oat cookies	1	1	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	2	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	3	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	4	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	5	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	6	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	7	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	8	1000	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	9	1000	Dessert	I would buy		I would buy	596
Recording2	Participant 2	Oat cookies	1	10	326	Dessert	I would buy		I would buy	0
Recording2	Participant 2	Oat cookies	1	1	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	2	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	3	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	4	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	5	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	6	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	7	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	8	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	9	1000	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	10	326	Dessert	I would not buy		I would not buy	0
Recording2	Participant 2	Oat cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	2	1000	Dessert	Ingredients	Ingredients		384
Recording2	Participant 2	Oat cookies	1	3	1000	Dessert	Ingredients	Ingredients		960
Recording2	Participant 2	Oat cookies	1	4	1000	Dessert	Ingredients	Ingredients		936
Recording2	Participant 2	Oat cookies	1	5	1000	Dessert	Ingredients	Ingredients		248
Recording2	Participant 2	Oat cookies	1	6	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	7	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	8	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	9	1000	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	10	326	Dessert	Ingredients	Ingredients		0
Recording2	Participant 2	Oat cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Oat cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Oat cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Oat cookies	1	4	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording2	Participant 2	Oat cookies	1	5	1000	Dessert	Nutrition Label	Nutrition Label		568
Recording2	Participant 2	Oat cookies	1	6	1000	Dessert	Nutrition Label	Nutrition Label		940
Recording2	Participant 2	Oat cookies	1	7	1000	Dessert	Nutrition Label	Nutrition Label		948
